tipo_accion,tipo_usuario,nombre_tipo_usuario,tiempo_llegada,tiempo_espera,tiempo_servicio,tiempo_sistema,cajero,inicio_servicio,fin_servicio,replica
pago,3,Muy lento,151.79484016445744,10.487816383858501,9.560533179716927,20.048349563575428,1,162.28265654831594,171.84318972803288,3
retiro,3,Muy lento,155.76493510375477,7.84424624163114,9.185277304094981,17.02952354572612,0,163.6091813453859,172.79445864948087,3
retiro,2,Lento,165.53596253208633,1.362469801527169,0.4221691191244609,1.78463892065163,2,166.8984323336135,167.32060145273795,3
retiro,3,Muy lento,164.7917290094414,2.5288724432965353,4.313535550277264,6.842407993573799,2,167.32060145273795,171.6341370030152,3
pago,3,Muy lento,183.6338224365569,0.0,9.252856088913134,9.252856088913134,0,183.6338224365569,192.88667852547002,3
retiro,1,Normal,183.64508897878932,0.0,1.3999435601852597,1.3999435601852597,1,183.64508897878932,185.04503253897457,3
retiro,1,Normal,186.33754305607837,0.0,1.6067728536306725,1.6067728536306725,1,186.33754305607837,187.94431590970905,3
pago,0,Rápido,186.51701967210647,0.0,1.191129853710047,1.191129853710047,2,186.51701967210647,187.7081495258165,3
retiro,2,Lento,188.33293998852557,0.0,3.724954650738592,3.724954650738592,1,188.33293998852557,192.05789463926416,3
retiro,1,Normal,189.0713371159092,0.0,0.4039445478354011,0.4039445478354011,2,189.0713371159092,189.4752816637446,3
pago,1,Normal,190.5046762502517,0.0,1.0343977978316132,1.0343977978316132,2,190.5046762502517,191.5390740480833,3
retiro,0,Rápido,191.17162591923986,0.36744812884344924,0.7347501200801109,1.10219824892356,2,191.5390740480833,192.27382416816343,3
retiro,1,Normal,190.88777547217515,1.1701191670890125,2.7493172423342274,3.91943640942324,1,192.05789463926416,194.8072118815984,3
retiro,0,Rápido,192.7317494708846,0.0,1.5740198625276645,1.5740198625276645,2,192.7317494708846,194.3057693334123,3
pago,2,Lento,194.8038162790413,0.0,1.627107903594556,1.627107903594556,0,194.8038162790413,196.43092418263586,3
pago,3,Muy lento,195.95476928683703,0.0,3.6743451419501287,3.6743451419501287,1,195.95476928683703,199.62911442878718,3
retiro,2,Lento,195.96363569266913,0.0,0.7928205542145543,0.7928205542145543,2,195.96363569266913,196.7564562468837,3
retiro,1,Normal,196.4380757114485,0.0,1.7238814474987758,1.7238814474987758,0,196.4380757114485,198.16195715894727,3
retiro,3,Muy lento,197.36663252472349,0.0,6.663183298862023,6.663183298862023,2,197.36663252472349,204.02981582358552,3
pago,2,Lento,200.4172307583051,0.0,2.1601104466345173,2.1601104466345173,0,200.4172307583051,202.57734120493961,3
pago,3,Muy lento,201.0839905943603,0.0,9.62258547179623,9.62258547179623,1,201.0839905943603,210.70657606615654,3
pago,2,Lento,205.43318720601405,0.0,1.200175093432448,1.200175093432448,0,205.43318720601405,206.6333622994465,3
retiro,2,Lento,205.62310814184062,0.0,2.7362674883400495,2.7362674883400495,2,205.62310814184062,208.35937563018066,3
retiro,2,Lento,208.44991193259295,0.0,0.08264809899193258,0.08264809899193258,0,208.44991193259295,208.5325600315849,3
pago,3,Muy lento,208.7930702473984,0.0,7.77493794937693,7.77493794937693,0,208.7930702473984,216.5680081967753,3
retiro,1,Normal,213.24353094534592,0.0,0.6172869376982596,0.6172869376982596,1,213.24353094534592,213.86081788304418,3
retiro,0,Rápido,213.3641185704522,0.0,0.1848894668132481,0.1848894668132481,2,213.3641185704522,213.54900803726545,3
retiro,0,Rápido,214.26702130105377,0.0,0.6699885331516054,0.6699885331516054,1,214.26702130105377,214.93700983420538,3
retiro,0,Rápido,214.75156092728807,0.0,1.370809773003576,1.370809773003576,2,214.75156092728807,216.12237070029164,3
pago,2,Lento,224.4944351592527,0.0,6.516852408251458,6.516852408251458,0,224.4944351592527,231.01128756750416,3
pago,1,Normal,225.4147633006068,0.0,0.6848075711398142,0.6848075711398142,1,225.4147633006068,226.09957087174664,3
retiro,3,Muy lento,228.70053584688665,0.0,0.2401277880907248,0.2401277880907248,1,228.70053584688665,228.94066363497737,3
pago,0,Rápido,230.871408286473,0.0,11.427646417687129,11.427646417687129,1,230.871408286473,242.29905470416014,3
retiro,1,Normal,231.1574026471399,0.0,2.0749150884896324,2.0749150884896324,0,231.1574026471399,233.23231773562952,3
pago,3,Muy lento,237.9938952102765,0.0,0.08303132722654562,0.08303132722654562,0,237.9938952102765,238.07692653750303,3
retiro,1,Normal,238.68806075396316,0.0,1.7903520624517146,1.7903520624517146,0,238.68806075396316,240.47841281641487,3
pago,3,Muy lento,239.09965326457376,0.0,2.933115798104135,2.933115798104135,2,239.09965326457376,242.0327690626779,3
retiro,1,Normal,242.93816270545005,0.0,1.3970953441874854,1.3970953441874854,0,242.93816270545005,244.33525804963753,3
retiro,3,Muy lento,245.0877114604576,0.0,5.064345476684622,5.064345476684622,0,245.0877114604576,250.15205693714222,3
pago,1,Normal,250.09382525267924,0.0,5.2007854302350065,5.2007854302350065,1,250.09382525267924,255.29461068291425,3
retiro,0,Rápido,250.48739045166275,0.0,0.35933172327420954,0.35933172327420954,0,250.48739045166275,250.84672217493696,3
pago,1,Normal,250.5091745741175,0.0,1.8885837744603458,1.8885837744603458,2,250.5091745741175,252.39775834857787,3
retiro,1,Normal,250.65915299441815,0.1875691805188069,0.6454341348541865,0.8330033153729934,0,250.84672217493696,251.49215630979114,3
retiro,1,Normal,250.99630455752612,0.4958517522650254,0.14246539140976114,0.6383171436747865,0,251.49215630979114,251.6346217012009,3
retiro,2,Lento,252.05271880498032,0.0,0.08442224302369802,0.08442224302369802,0,252.05271880498032,252.13714104800403,3
retiro,1,Normal,256.32891027308847,0.0,0.8473289082757369,0.8473289082757369,0,256.32891027308847,257.1762391813642,3
retiro,0,Rápido,256.3541374695751,0.0,0.9608114129842252,0.9608114129842252,1,256.3541374695751,257.31494888255935,3
retiro,0,Rápido,256.9111273740777,0.0,3.1419111342843635,3.1419111342843635,2,256.9111273740777,260.0530385083621,3
retiro,3,Muy lento,258.0470204872575,0.0,11.43701231962886,11.43701231962886,0,258.0470204872575,269.4840328068864,3
retiro,1,Normal,264.36850936097557,0.0,2.9142538670347298,2.9142538670347298,1,264.36850936097557,267.2827632280103,3
retiro,1,Normal,269.6135046836431,0.0,0.2998357944891278,0.2998357944891278,0,269.6135046836431,269.9133404781322,3
retiro,1,Normal,270.7493205166081,0.0,2.8260520654173753,2.8260520654173753,0,270.7493205166081,273.5753725820255,3
pago,1,Normal,272.2126510242684,0.0,2.4854281557011553,2.4854281557011553,1,272.2126510242684,274.6980791799695,3
retiro,3,Muy lento,277.4725773014499,0.0,2.3323166852800914,2.3323166852800914,0,277.4725773014499,279.80489398673,3
pago,3,Muy lento,284.7581157969824,0.0,0.8192497685613789,0.8192497685613789,0,284.7581157969824,285.5773655655438,3
retiro,0,Rápido,284.7818632315194,0.0,0.7971998011012813,0.7971998011012813,1,284.7818632315194,285.5790630326207,3
retiro,1,Normal,285.9246915635073,0.0,0.9735406175788731,0.9735406175788731,0,285.9246915635073,286.89823218108614,3
retiro,3,Muy lento,291.46142143748403,0.0,14.711997380782323,14.711997380782323,0,291.46142143748403,306.1734188182664,3
pago,3,Muy lento,297.11253415845323,0.0,10.749294719539213,10.749294719539213,1,297.11253415845323,307.8618288779924,3
pago,1,Normal,298.25976599416447,0.0,12.274111029721631,12.274111029721631,2,298.25976599416447,310.5338770238861,3
pago,0,Rápido,302.79692952901155,3.3764892892548346,0.7180257132368922,4.094515002491727,0,306.1734188182664,306.8914445315033,3
pago,0,Rápido,304.16237661006267,2.729067921440617,0.39700063671802444,3.126068558158641,0,306.8914445315033,307.2884451682213,3
retiro,1,Normal,302.2580349981874,5.030410170033917,0.380957574817911,5.4113677448518285,0,307.2884451682213,307.6694027430392,3
retiro,1,Normal,305.8214271274821,1.847975615557118,4.54335977388039,6.391335389437508,0,307.6694027430392,312.2127625169196,3
pago,3,Muy lento,307.0543930265346,0.8074358514577966,2.7767719295101947,3.5842077809679913,1,307.8618288779924,310.6386008075026,3
retiro,1,Normal,311.3892380976821,0.0,0.4616208761082628,0.4616208761082628,1,311.3892380976821,311.85085897379037,3
pago,2,Lento,311.47546053151393,0.0,5.625706283186908,5.625706283186908,2,311.47546053151393,317.10116681470083,3
retiro,2,Lento,312.7431141200927,0.0,3.548566787141249,3.548566787141249,0,312.7431141200927,316.2916809072339,3
retiro,1,Normal,313.6322969853476,0.0,1.0550900242964774,1.0550900242964774,1,313.6322969853476,314.68738700964406,3
pago,0,Rápido,314.4762399748508,0.2111470347932709,2.3289383599120566,2.5400853947053275,1,314.68738700964406,317.0163253695561,3
pago,1,Normal,318.1664910996775,0.0,0.8880383459806752,0.8880383459806752,0,318.1664910996775,319.0545294456582,3
pago,3,Muy lento,328.4639005664107,0.0,0.9100821840568891,0.9100821840568891,0,328.4639005664107,329.3739827504676,3
retiro,0,Rápido,332.31191607747417,0.0,0.333860452342723,0.333860452342723,0,332.31191607747417,332.6457765298169,3
retiro,1,Normal,334.02012361992564,0.0,0.18477161111171345,0.18477161111171345,0,334.02012361992564,334.20489523103737,3
retiro,2,Lento,340.6835914857547,0.0,1.4882057504364994,1.4882057504364994,0,340.6835914857547,342.1717972361912,3
pago,3,Muy lento,341.6670591205731,0.0,0.9421819470357283,0.9421819470357283,1,341.6670591205731,342.6092410676088,3
retiro,0,Rápido,343.0818299820493,0.0,1.9410731110727186,1.9410731110727186,0,343.0818299820493,345.02290309312207,3
retiro,2,Lento,343.94256186774567,0.0,0.20220197418658853,0.20220197418658853,1,343.94256186774567,344.1447638419323,3
retiro,1,Normal,344.3722201872315,0.0,0.722845005558234,0.722845005558234,1,344.3722201872315,345.0950651927897,3
pago,2,Lento,345.7823592106227,0.0,1.1695081263819511,1.1695081263819511,0,345.7823592106227,346.95186733700467,3
pago,1,Normal,346.4397330033534,0.0,0.776545955910299,0.776545955910299,1,346.4397330033534,347.2162789592637,3
retiro,2,Lento,348.2612735986588,0.0,5.508283951819236,5.508283951819236,0,348.2612735986588,353.76955755047805,3
retiro,1,Normal,348.9032449309713,0.0,0.6149040101126216,0.6149040101126216,1,348.9032449309713,349.51814894108395,3
retiro,1,Normal,349.586984195071,0.0,2.2538548870272987,2.2538548870272987,1,349.586984195071,351.8408390820983,3
retiro,2,Lento,352.15771139588935,0.0,13.399128646434448,13.399128646434448,1,352.15771139588935,365.5568400423238,3
pago,2,Lento,359.7993378054477,0.0,0.7551668716166294,0.7551668716166294,0,359.7993378054477,360.5545046770643,3
retiro,3,Muy lento,368.32851025715115,0.0,6.2747283067885,6.2747283067885,0,368.32851025715115,374.60323856393967,3
retiro,2,Lento,368.4692670614072,0.0,4.073630769734362,4.073630769734362,1,368.4692670614072,372.54289783114154,3
retiro,2,Lento,368.9850371690067,0.0,5.302900410057376,5.302900410057376,2,368.9850371690067,374.2879375790641,3
retiro,1,Normal,372.9961759489046,0.0,3.0113100374421715,3.0113100374421715,1,372.9961759489046,376.00748598634675,3
retiro,1,Normal,373.5563606446716,0.7315769343924785,1.2830431084917806,2.014620042884259,2,374.2879375790641,375.57098068755585,3
pago,3,Muy lento,374.7287858099511,0.0,8.003751633230932,8.003751633230932,0,374.7287858099511,382.732537443182,3
retiro,3,Muy lento,376.79854528534014,0.0,2.0103017818457323,2.0103017818457323,1,376.79854528534014,378.80884706718587,3
pago,2,Lento,381.3723095871706,0.0,8.847018371269813,8.847018371269813,1,381.3723095871706,390.21932795844043,3
retiro,0,Rápido,382.2815702425189,0.0,1.0973304591792983,1.0973304591792983,2,382.2815702425189,383.3789007016982,3
retiro,3,Muy lento,382.99602850894934,0.0,35.362163332656685,35.362163332656685,0,382.99602850894934,418.358191841606,3
retiro,1,Normal,383.58646169830394,0.0,3.164056653320336,3.164056653320336,2,383.58646169830394,386.7505183516243,3
retiro,2,Lento,386.8722584104608,0.0,0.6510290328449055,0.6510290328449055,2,386.8722584104608,387.5232874433057,3
retiro,1,Normal,386.9071742487141,0.6161131945916054,0.6165532429211394,1.2326664375127447,2,387.5232874433057,388.1398406862269,3
retiro,3,Muy lento,387.7444934779055,0.39534720832136827,3.031821101215446,3.4271683095368144,2,388.1398406862269,391.1716617874423,3
pago,2,Lento,391.2671789867187,0.0,2.2656849874125786,2.2656849874125786,1,391.2671789867187,393.53286397413126,3
retiro,2,Lento,391.3024544252909,0.0,3.7790790913817767,3.7790790913817767,2,391.3024544252909,395.08153351667266,3
pago,1,Normal,396.4781575236626,0.0,2.77534234548924,2.77534234548924,1,396.4781575236626,399.2534998691519,3
retiro,0,Rápido,396.59456491322175,0.0,0.24348294216417876,0.24348294216417876,2,396.59456491322175,396.8380478553859,3
retiro,3,Muy lento,398.377531222645,0.0,7.719950706375171,7.719950706375171,2,398.377531222645,406.0974819290202,3
pago,0,Rápido,399.05189632371497,0.20160354543691028,5.294098394528129,5.4957019399650395,1,399.2534998691519,404.54759826368,3
retiro,1,Normal,399.3810141361435,5.16658412753651,0.6022471999532493,5.7688313274897585,1,404.54759826368,405.14984546363326,3
retiro,2,Lento,398.7443114876101,6.4055339760231504,2.684070944199784,9.089604920222934,1,405.14984546363326,407.83391640783304,3
retiro,2,Lento,405.21104519795244,0.8864367310677608,0.08672737226609695,0.9731641033338577,2,406.0974819290202,406.18420930128633,3
retiro,1,Normal,406.1813225288624,0.002886772423948969,2.4888742129191335,2.4917609853430824,2,406.18420930128633,408.6730835142055,3
pago,0,Rápido,406.2272412534917,1.6066751543413602,0.5078716672507503,2.1145468215921106,1,407.83391640783304,408.3417880750838,3
retiro,0,Rápido,407.1039190613535,1.2378690137302897,0.8589331047490364,2.096802118479326,1,408.3417880750838,409.20072117983284,3
retiro,2,Lento,408.1782372203084,0.49484629389706924,0.8525339900202655,1.3473802839173348,2,408.6730835142055,409.52561750422575,3
pago,3,Muy lento,401.5837265210808,7.6169946587520485,0.39033193644610253,8.007326595198151,1,409.20072117983284,409.59105311627894,3
retiro,3,Muy lento,402.70643530050506,6.819182203720686,7.556804758154061,14.375986961874748,2,409.52561750422575,417.0824222623798,3
retiro,2,Lento,410.1123297444376,0.0,2.764315495733676,2.764315495733676,1,410.1123297444376,412.8766452401713,3
retiro,0,Rápido,410.98152140447985,1.895123835691436,0.18704082419725437,2.0821646598886905,1,412.8766452401713,413.06368606436854,3
retiro,0,Rápido,411.855753866913,1.2079321974555342,0.4811979269993798,1.689130124454914,1,413.06368606436854,413.5448839913679,3
pago,2,Lento,414.40290693185517,0.0,2.812152221878424,2.812152221878424,1,414.40290693185517,417.2150591537336,3
retiro,0,Rápido,416.2933894074778,0.7890328549020182,0.8073053038582821,1.5963381587603003,2,417.0824222623798,417.8897275662381,3
retiro,0,Rápido,416.43428111959423,0.7807780341393595,1.237994426916115,2.0187724610554745,1,417.2150591537336,418.4530535806497,3
retiro,1,Normal,417.5716436967617,0.3180838694763679,2.4943444669758645,2.8124283364522324,2,417.8897275662381,420.38407203321395,3
retiro,3,Muy lento,415.35176559814136,3.0064262434646594,0.9913333000110458,3.997759543475705,0,418.358191841606,419.34952514161705,3
retiro,3,Muy lento,421.9856219792402,0.0,2.003125952202165,2.003125952202165,0,421.9856219792402,423.98874793144233,3
retiro,0,Rápido,422.01339647278985,0.0,0.06684971221738759,0.06684971221738759,1,422.01339647278985,422.08024618500724,3
retiro,0,Rápido,422.25030365478864,0.0,1.239741203923492,1.239741203923492,1,422.25030365478864,423.4900448587121,3
pago,3,Muy lento,422.9939813572521,0.0,7.497710076124003,7.497710076124003,2,422.9939813572521,430.4916914333761,3
pago,3,Muy lento,429.121931490034,0.0,33.2902487867231,33.2902487867231,0,429.121931490034,462.4121802767571,3
retiro,2,Lento,434.74026099411196,0.0,8.564253343610437,8.564253343610437,1,434.74026099411196,443.3045143377224,3
retiro,2,Lento,436.17384546946994,0.0,0.39401247271612666,0.39401247271612666,2,436.17384546946994,436.56785794218604,3
pago,3,Muy lento,439.30261141243824,0.0,8.588665086011838,8.588665086011838,2,439.30261141243824,447.89127649845005,3
retiro,0,Rápido,440.74265263203324,2.561861705689182,0.036710442960489385,2.5985721486496716,1,443.3045143377224,443.3412247806829,3
retiro,0,Rápido,442.4156139270789,0.9256108536040415,0.07673832983371051,1.002349183437752,1,443.3412247806829,443.4179631105166,3
retiro,1,Normal,440.97318765134054,2.4447754591760713,1.3543490563500424,3.7991245155261137,1,443.4179631105166,444.77231216686664,3
pago,3,Muy lento,440.38495296055146,4.387359206315182,1.618519970208941,6.005879176524123,1,444.77231216686664,446.39083213707556,3
retiro,3,Muy lento,444.4532434727138,1.9375886643617832,1.275010757280587,3.2125994216423703,1,446.39083213707556,447.66584289435616,3
pago,3,Muy lento,447.4070391011376,0.258803793218533,2.5623934593691,2.8211972525876328,1,447.66584289435616,450.22823635372526,3
retiro,3,Muy lento,447.87226965720885,0.01900684124120744,1.4090483568551035,1.428055198096311,2,447.89127649845005,449.3003248553052,3
retiro,3,Muy lento,448.82050805721286,0.47981679809231537,0.42906835457747555,0.908885152669791,2,449.3003248553052,449.72939320988263,3
retiro,3,Muy lento,450.7505760979089,0.0,7.60264433182427,7.60264433182427,1,450.7505760979089,458.35322042973314,3
retiro,1,Normal,453.6161428947726,0.0,0.13656533477116642,0.13656533477116642,2,453.6161428947726,453.75270822954377,3
retiro,2,Lento,455.37165977325225,0.0,4.247246646590066,4.247246646590066,2,455.37165977325225,459.6189064198423,3
retiro,0,Rápido,456.30642584024076,2.0467945894923787,0.1413283375036313,2.18812292699601,1,458.35322042973314,458.4945487672368,3
retiro,2,Lento,464.73566570090384,0.0,8.925755953693168,8.925755953693168,0,464.73566570090384,473.661421654597,3
retiro,1,Normal,466.0413984159517,0.0,1.4868425087733477,1.4868425087733477,1,466.0413984159517,467.528240924725,3
retiro,3,Muy lento,467.71458250151267,0.0,1.328577658513931,1.328577658513931,1,467.71458250151267,469.0431601600266,3
pago,2,Lento,473.10434571335173,0.0,15.08329861407627,15.08329861407627,1,473.10434571335173,488.187644327428,3
retiro,0,Rápido,474.8117495425332,0.0,0.42700448411623443,0.42700448411623443,0,474.8117495425332,475.2387540266495,3
pago,2,Lento,475.44591058014646,0.0,5.177271270605393,5.177271270605393,0,475.44591058014646,480.62318185075185,3
retiro,0,Rápido,477.0310967895995,0.0,0.7395547877603994,0.7395547877603994,2,477.0310967895995,477.7706515773599,3
retiro,0,Rápido,0.1160352025101713,0.0,0.15343503665169048,0.15343503665169048,0,0.1160352025101713,0.26947023916186175,4
retiro,2,Lento,0.7950959283017299,0.0,1.1182265336864492,1.1182265336864492,0,0.7950959283017299,1.9133224619881792,4
retiro,3,Muy lento,2.190513005882309,0.0,11.222931563688194,11.222931563688194,0,2.190513005882309,13.413444569570503,4
retiro,2,Lento,5.774405265539838,0.0,7.937444127122381,7.937444127122381,1,5.774405265539838,13.71184939266222,4
retiro,1,Normal,7.029648400616717,0.0,1.250446838096443,1.250446838096443,2,7.029648400616717,8.280095238713159,4
retiro,1,Normal,7.972787222517106,0.3073080161960524,3.9480245738420807,4.255332590038133,2,8.280095238713159,12.228119812555239,4
retiro,1,Normal,15.413665792704048,0.0,4.024978046155968,4.024978046155968,0,15.413665792704048,19.438643838860017,4
retiro,3,Muy lento,16.348919037998222,0.0,15.204270325223671,15.204270325223671,1,16.348919037998222,31.553189363221893,4
pago,1,Normal,16.69828732638181,0.0,2.9104950516263335,2.9104950516263335,2,16.69828732638181,19.608782378008144,4
retiro,2,Lento,22.07161511874017,0.0,2.3810916415941543,2.3810916415941543,0,22.07161511874017,24.452706760334323,4
retiro,0,Rápido,22.150198591062736,0.0,0.06166772398965068,0.06166772398965068,2,22.150198591062736,22.211866315052387,4
retiro,2,Lento,22.863518346163062,0.0,0.25136517291571764,0.25136517291571764,2,22.863518346163062,23.11488351907878,4
retiro,1,Normal,23.81902987981564,0.0,1.4631889641837548,1.4631889641837548,2,23.81902987981564,25.282218843999395,4
retiro,3,Muy lento,25.6652085916768,0.0,1.5896296221070172,1.5896296221070172,0,25.6652085916768,27.25483821378382,4
retiro,1,Normal,29.56254874895351,0.0,3.4875989347057215,3.4875989347057215,0,29.56254874895351,33.05014768365923,4
retiro,0,Rápido,30.589592520845276,0.0,0.319178493495019,0.319178493495019,2,30.589592520845276,30.908771014340296,4
pago,3,Muy lento,32.59548657995837,0.0,1.2360558991283512,1.2360558991283512,1,32.59548657995837,33.83154247908672,4
retiro,1,Normal,32.78323282617027,0.0,1.5221128125860248,1.5221128125860248,2,32.78323282617027,34.30534563875629,4
pago,3,Muy lento,33.94611712789932,0.0,15.934887973841517,15.934887973841517,0,33.94611712789932,49.88100510174084,4
retiro,3,Muy lento,34.029942909098274,0.0,0.04831135522069485,0.04831135522069485,1,34.029942909098274,34.07825426431897,4
pago,3,Muy lento,38.528243994120054,0.0,0.11431590805237217,0.11431590805237217,1,38.528243994120054,38.64255990217242,4
retiro,0,Rápido,39.6017787971331,0.0,0.078147533293811,0.078147533293811,1,39.6017787971331,39.67992633042691,4
retiro,2,Lento,43.975871506669236,0.0,1.3299788076406678,1.3299788076406678,1,43.975871506669236,45.30585031430991,4
pago,2,Lento,46.46832256212027,0.0,0.577829528013576,0.577829528013576,1,46.46832256212027,47.046152090133845,4
retiro,1,Normal,49.43080964371808,0.0,0.033706705487485444,0.033706705487485444,1,49.43080964371808,49.46451634920556,4
retiro,3,Muy lento,60.42835218474423,0.0,4.7774805114198395,4.7774805114198395,0,60.42835218474423,65.20583269616407,4
pago,2,Lento,61.4682101352033,0.0,6.619499465817861,6.619499465817861,1,61.4682101352033,68.08770960102116,4
pago,3,Muy lento,68.04966636730491,0.0,14.3104819807354,14.3104819807354,0,68.04966636730491,82.36014834804031,4
retiro,1,Normal,71.86733034057495,0.0,2.469618884024629,2.469618884024629,1,71.86733034057495,74.33694922459958,4
retiro,1,Normal,74.83523537527745,0.0,0.4001442884606785,0.4001442884606785,1,74.83523537527745,75.23537966373813,4
pago,1,Normal,76.20136603905756,0.0,3.029179630464742,3.029179630464742,1,76.20136603905756,79.2305456695223,4
pago,2,Lento,80.03675993071182,0.0,8.139527102575018,8.139527102575018,1,80.03675993071182,88.17628703328684,4
retiro,3,Muy lento,82.44941800751434,0.0,1.2459066395982106,1.2459066395982106,0,82.44941800751434,83.69532464711256,4
retiro,1,Normal,87.69240643661732,0.0,0.6817706656428787,0.6817706656428787,0,87.69240643661732,88.37417710226019,4
retiro,3,Muy lento,94.51455086287015,0.0,1.9067086220370648,1.9067086220370648,0,94.51455086287015,96.42125948490721,4
retiro,0,Rápido,94.64397388353126,0.0,1.0929093789892834,1.0929093789892834,1,94.64397388353126,95.73688326252055,4
pago,3,Muy lento,95.58726521231752,0.0,9.57572019937565,9.57572019937565,2,95.58726521231752,105.16298541169317,4
retiro,1,Normal,98.39164755955387,0.0,0.6357501945605399,0.6357501945605399,0,98.39164755955387,99.02739775411442,4
retiro,2,Lento,99.178950588539,0.0,0.3299727903319907,0.3299727903319907,0,99.178950588539,99.50892337887099,4
pago,3,Muy lento,99.48970995727537,0.0,11.811188057416127,11.811188057416127,1,99.48970995727537,111.3008980146915,4
pago,0,Rápido,102.04622017411963,0.0,3.387530623414469,3.387530623414469,0,102.04622017411963,105.43375079753409,4
pago,1,Normal,102.57776871882534,2.5852166928678315,5.738424520023904,8.323641212891737,2,105.16298541169317,110.90140993171707,4
pago,2,Lento,108.70547609937371,0.0,0.9895486434535716,0.9895486434535716,0,108.70547609937371,109.69502474282729,4
retiro,2,Lento,109.50117192464143,0.1938528181858601,0.20352202497438412,0.3973748431602442,0,109.69502474282729,109.89854676780168,4
pago,3,Muy lento,109.55543980701233,0.343106960789342,0.11400207097228299,0.457109031761625,0,109.89854676780168,110.01254883877395,4
pago,3,Muy lento,109.71990310317364,0.2926457356003169,9.978458335083355,10.271104070683672,0,110.01254883877395,119.99100717385731,4
retiro,1,Normal,110.39593072441937,0.5054792072976966,4.64286257761329,5.148341784910986,2,110.90140993171707,115.54427250933036,4
pago,3,Muy lento,110.18696917921221,1.1139288354792853,3.7267393065430343,4.84066814202232,1,111.3008980146915,115.02763732123454,4
pago,3,Muy lento,114.28981634703887,0.7378209741956709,2.339857203098937,3.077678177294608,1,115.02763732123454,117.36749452433347,4
pago,3,Muy lento,124.81138299699244,0.0,2.6153841751820512,2.6153841751820512,0,124.81138299699244,127.4267671721745,4
retiro,0,Rápido,125.36776423517843,0.0,0.14114721368492827,0.14114721368492827,1,125.36776423517843,125.50891144886336,4
retiro,1,Normal,128.70284844059015,0.0,2.1673278334597996,2.1673278334597996,0,128.70284844059015,130.87017627404995,4
pago,3,Muy lento,151.1841388895257,0.0,2.704763425605536,2.704763425605536,0,151.1841388895257,153.88890231513125,4
retiro,3,Muy lento,152.51499660393517,0.0,16.740906769906815,16.740906769906815,1,152.51499660393517,169.255903373842,4
pago,1,Normal,155.80157524867204,0.0,4.172746480210683,4.172746480210683,0,155.80157524867204,159.97432172888273,4
retiro,1,Normal,156.4219409147076,0.0,0.09311293204612504,0.09311293204612504,2,156.4219409147076,156.51505384675372,4
retiro,0,Rápido,156.52770040164194,0.0,0.14587413234611352,0.14587413234611352,2,156.52770040164194,156.67357453398805,4
retiro,1,Normal,157.0234563853158,0.0,1.2162265660101708,1.2162265660101708,2,157.0234563853158,158.23968295132596,4
retiro,1,Normal,159.7650131839006,0.0,1.7571634209028644,1.7571634209028644,2,159.7650131839006,161.52217660480346,4
retiro,3,Muy lento,160.25771910021578,0.0,2.0527560840241392,2.0527560840241392,0,160.25771910021578,162.31047518423992,4
pago,2,Lento,166.3948130964611,0.0,7.287822460359134,7.287822460359134,0,166.3948130964611,173.68263555682023,4
pago,3,Muy lento,168.76581289145037,0.0,1.2642008400630866,1.2642008400630866,2,168.76581289145037,170.03001373151346,4
retiro,1,Normal,171.93075045576285,0.0,2.425756825319434,2.425756825319434,1,171.93075045576285,174.3565072810823,4
retiro,1,Normal,174.37585964161585,0.0,1.7102881807758017,1.7102881807758017,0,174.37585964161585,176.08614782239164,4
retiro,2,Lento,178.6088224846851,0.0,0.6788159934379997,0.6788159934379997,0,178.6088224846851,179.2876384781231,4
pago,2,Lento,178.76757669969714,0.0,6.0478161266884145,6.0478161266884145,1,178.76757669969714,184.81539282638556,4
pago,2,Lento,178.89151454232706,0.0,0.2517938742383422,0.2517938742383422,2,178.89151454232706,179.1433084165654,4
pago,2,Lento,178.9360470937553,0.20726132281009768,0.13150545050151605,0.33876677331161376,2,179.1433084165654,179.2748138670669,4
pago,1,Normal,181.30794401712436,0.0,0.15898942187019627,0.15898942187019627,0,181.30794401712436,181.46693343899454,4
retiro,1,Normal,181.34891182872238,0.0,0.01919249779644329,0.01919249779644329,2,181.34891182872238,181.36810432651882,4
retiro,0,Rápido,182.5963421214773,0.0,0.4241519506463641,0.4241519506463641,0,182.5963421214773,183.02049407212368,4
retiro,1,Normal,185.37332180760828,0.0,0.0744373077113523,0.0744373077113523,0,185.37332180760828,185.44775911531963,4
retiro,3,Muy lento,186.42179037299823,0.0,8.582035206326001,8.582035206326001,0,186.42179037299823,195.00382557932423,4
pago,3,Muy lento,188.8203906026789,0.0,3.3128575290939763,3.3128575290939763,1,188.8203906026789,192.1332481317729,4
retiro,2,Lento,193.68934517565012,0.0,1.6187879079257166,1.6187879079257166,1,193.68934517565012,195.30813308357583,4
retiro,2,Lento,193.82478718897954,0.0,2.8706026477669493,2.8706026477669493,2,193.82478718897954,196.6953898367465,4
pago,3,Muy lento,197.64570926409462,0.0,10.434183878377603,10.434183878377603,0,197.64570926409462,208.07989314247223,4
retiro,3,Muy lento,209.0246267695874,0.0,2.0994845994253253,2.0994845994253253,0,209.0246267695874,211.12411136901272,4
retiro,1,Normal,209.14411539004755,0.0,1.775221262754665,1.775221262754665,1,209.14411539004755,210.9193366528022,4
